,DEPARTAMENTO,PROVINCIA,DISTRITO,CENTRO POBLADO,LATITUD,LONGITUD,VIVIENDAS,POBLACIÓN,RANGO_POB
263,PIURA,MORROPON,CHULUCANAS,PUEBLO NUEVO DE TALANDRAC,-5.085641,-80.062782,135,458,1000
264,PIURA,PIURA,TAMBO GRANDE,LA COLCA,-4.891057,-80.339233,116,455,1000
265,PIURA,PIURA,LA ARENA,PAMPA DE LOS SILVAS,-5.314669,-80.708503,113,451,1000
266,PIURA,MORROPON,MORROPON,SOLUMBRE,-5.129025,-80.052382,129,450,1000
267,PIURA,PIURA,TAMBO GRANDE,BELLO HORIZONTE,-4.845217,-80.224815,111,449,1000
268,PIURA,PIURA,TAMBO GRANDE,SANTA ROSA DE YARANCHE,-4.836763,-80.239975,122,449,1000
269,PIURA,PIURA,LA ARENA,ALTO DE LA CRUZ,-5.333325,-80.749198,106,445,1000
270,PIURA,SULLANA,SULLANA,LA CAPILLA (LA LECHERA),-4.947648,-80.673975,113,444,1000
271,PIURA,PIURA,LAS LOMAS,CACATURO,-4.660487,-80.196288,116,436,1000
272,PIURA,PIURA,LA ARENA,EL PORVENIR,-5.323068,-80.71068,97,430,1000
273,PIURA,SECHURA,BERNAL,SANTO DOMINGO,-5.481984,-80.758046,117,430,1000
274,PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,LA CAPILL A,-5.443054,-79.60198,128,428,1000
275,PIURA,PIURA,LA UNION,CANIZAL GRANDE,-5.382719,-80.712693,104,419,1000
276,PIURA,MORROPON,SANTA CATALINA DE MOSSA,PUEBLO NUEVO DE MARAY (PUEBLO NUEVO),-5.184304,-79.888887,140,405,1000
277,PIURA,PIURA,TAMBO GRANDE,SAN ISIDRO 10-4,-4.794597,-80.273353,74,402,1000
278,PIURA,PIURA,TAMBO GRANDE,GUARAGUAOS BAJO,-4.917466,-80.220366,113,393,1000
279,PIURA,PIURA,LA ARENA,LAGUNA DE LOS PRADO,-5.354836,-80.719844,97,384,1000
280,PIURA,PIURA,TAMBO GRANDE,CASANAS,-4.993667,-80.191941,92,383,1000
281,PIURA,MORROPON,BUENOS AIRES,LA PILCA,-5.217611,-79.946692,122,382,1000
282,PIURA,MORROPON,CHULUCANAS,CHAPICA CAMPANAS,-5.082804,-80.120184,105,380,1000
283,PIURA,MORROPON,CHULUCANAS,PAPELILLO,-5.064425,-80.09958,103,367,1000
284,PIURA,SULLANA,SULLANA,TRES COMPUERTAS CIENEGUILLO NORTE,-4.869838,-80.618649,83,366,1000
285,PIURA,MORROPON,CHULUCANAS,PUEBLO NUEVO DE CAMPANAS,-5.116541,-80.140146,94,359,1000
286,PIURA,MORROPON,CHULUCANAS,SANTA ROSA DE ÑOMALA,-5.062855,-80.234062,79,352,1000
287,PIURA,PIURA,TAMBO GRANDE,LUCHADORES SOCIALES,-4.925925,-80.528293,79,348,1000
288,PIURA,PIURA,CURA MORI,CHATO CHICO,-5.367113,-80.665179,103,347,1000
289,PIURA,PIURA,TAMBO GRANDE,TOTORAL BAJO,-4.888936,-80.212913,102,347,1000
290,PIURA,PIURA,TAMBO GRANDE,HUACA BLANCA,-4.90442,-80.344658,87,344,1000
291,PIURA,PIURA,TAMBO GRANDE,LAS MERCEDES,-4.923397,-80.373018,89,344,1000
292,PIURA,SULLANA,SULLANA,SAN PEDRO SAN PABLO (SOMATE ALTO),-4.788747,-80.431213,99,344,1000
293,PIURA,HUANCABAMBA,LALAQUIZ,LA LAGUNA,-5.197625,-79.646178,121,343,1000
294,PIURA,PIURA,PIURA,SANTA SARA,-5.075448,-80.624518,90,341,1000
295,PIURA,SULLANA,QUERECOTILLO,SANTA ELENA BAJA,-4.82513,-80.646563,94,341,1000
296,PIURA,MORROPON,CHULUCANAS,CHAPICA CARMELO,-5.076425,-80.098967,107,337,1000
297,PIURA,PIURA,TAMBO GRANDE,PLATILLOS,-4.990133,-80.187104,79,330,1000
298,PIURA,MORROPON,LA MATANZA,TIERRAS DURAS BAJO,-5.200182,-80.108108,82,330,1000
299,PIURA,PIURA,LAS LOMAS,VILLA INDEPENDIENTE,-4.737128,-80.315932,90,327,1000
300,PIURA,MORROPON,CHULUCANAS,NUEVA ESPERANZA,-5.07542,-80.268665,105,325,1000
301,PIURA,PIURA,LAS LOMAS,SECTOR CERO CINCO,-4.76972,-80.270643,99,324,1000
302,PIURA,MORROPON,LA MATANZA,KM 62 (SANTA ROSA),-5.227067,-80.120827,72,315,1000
303,PIURA,PAITA,ARENAL,EL TABLAZO,-4.892939,-81.0306,87,314,1000
304,PIURA,PIURA,TAMBO GRANDE,MALINGAS GRANDE,-4.967662,-80.261098,79,313,1000
305,PIURA,PIURA,TAMBO GRANDE,LIBRE,-4.770303,-80.236583,86,312,1000
306,PIURA,PIURA,TAMBO GRANDE,CAPAC YUPANQUI,-4.836129,-80.382693,83,310,1000
307,PIURA,SULLANA,MARCAVELICA,SAMAN CHICO,-4.814072,-80.75376,87,308,1000
308,PIURA,PIURA,LA ARENA,NUEVO CASARANA,-5.319178,-80.707436,58,301,1000
309,PIURA,PIURA,TAMBO GRANDE,SAN MARTIN DE MALINGAS,-4.971978,-80.274413,72,300,1000
310,PIURA,AYABACA,FRIAS,ALTO POCLUS,-4.93029,-79.89344,67,299,1000
311,PIURA,SULLANA,SULLANA,LAS MERCEDES CIENEGUILLO NORTE,-4.909506,-80.64897,72,298,1000
312,PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,CHANRO,-5.424543,-79.709083,90,297,1000
313,PIURA,MORROPON,MORROPON,QUEBRADA DE LAS DAMAS,-5.107695,-80.032722,82,290,1000
314,PIURA,PIURA,CATACAOS,MOCARA,-5.30162,-80.704619,49,289,1000
315,PIURA,PIURA,TAMBO GRANDE,SANTA ROSA DEL ASALTO,-4.924584,-80.517327,72,280,1000
316,PIURA,SECHURA,VICE,SANCHEZ,-5.442075,-80.774803,63,274,1000
317,PIURA,MORROPON,CHULUCANAS,CALORES,-5.098828,-80.058852,87,273,1000
318,PIURA,MORROPON,LA MATANZA,TIERRAS DURAS DEL VIRREY,-5.474345,-79.990653,82,273,1000
319,PIURA,MORROPON,MORROPON,SAN JOSE DEL CHORRO,-5.140392,-80.060377,74,273,1000
320,PIURA,PAITA,COLAN,LAS ARENAS DE COLAN EL TABLAZO,-4.925927,-81.024253,74,272,1000
321,PIURA,SECHURA,SECHURA,CONSTANTE,-5.676665,-80.84978,91,272,1000
322,PIURA,PIURA,TAMBO GRANDE,EL SALTO,-4.921396,-80.504839,66,271,1000
323,PIURA,PIURA,PIURA,LAS VEGAS,-5.043685,-80.695026,76,265,1000
324,PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,LAS HUACAS,-5.434545,-79.744438,82,265,1000
325,PIURA,MORROPON,MORROPON,ZAPOTAL,-5.177077,-79.982903,84,262,1000
326,PIURA,PIURA,CURA MORI,CHATO GRANDE,-5.356398,-80.668402,82,261,1000
327,PIURA,HUANCABAMBA,LALAQUIZ,MARAY GRANDE,-5.187096,-79.683293,91,260,1000
328,PIURA,PIURA,LAS LOMAS,SAN FRANCISCO DE YUSCAY,-4.725238,-80.269647,77,259,1000
329,PIURA,AYABACA,SUYO,LA COPA,-4.573242,-80.081772,67,259,1000
330,PIURA,PIURA,LA ARENA,JESUS MARIA,-5.31377,-80.706803,52,251,1000
331,PIURA,AYABACA,FRIAS,CACHIRIS,-4.855265,-79.922737,53,249,1000
332,PIURA,MORROPON,CHULUCANAS,CHARANAL (CHARANAL BAJO),-5.121276,-80.081937,75,249,1000
333,PIURA,MORROPON,CHULUCANAS,CRUZ DE CAMPANAS,-4.994016,-80.191894,58,249,1000
334,PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,EL HIGUERON,-5.456718,-79.60266,76,248,1000
335,PIURA,PIURA,LA ARENA,EL PEÑAL,-5.346272,-80.72849,61,247,1000
336,PIURA,MORROPON,CHULUCANAS,LA UNION,-5.096311,-80.048256,77,246,1000
337,PIURA,AYABACA,PAIMAS,TOMAPAMPA DE CARDAL,-4.61311,-80.037923,69,245,1000
338,PIURA,PIURA,TAMBO GRANDE,PUEBLO NUEVO,-4.854288,-80.223417,70,240,1000
339,PIURA,SECHURA,CRISTO NOS VALGA,CERRITOS,-5.498407,-80.718522,66,239,1000
340,PIURA,PIURA,LA UNION,TUNAPE,-5.369381,-80.738653,65,237,1000
341,PIURA,PIURA,LAS LOMAS,SAN MIGUEL DE YUSCAY,-4.68989,-80.23336,69,237,1000
342,PIURA,PIURA,TAMBO GRANDE,EL FRUTAL,-4.892871,-80.35999,60,234,1000
343,PIURA,MORROPON,BUENOS AIRES,PAMPA FLORES,-5.19746,-79.926072,68,232,1000
344,PIURA,MORROPON,CHULUCANAS,PANECILLO,-5.052264,-80.101261,77,230,1000
345,PIURA,MORROPON,CHULUCANAS,EL AROMO,-5.09531,-80.112786,57,229,1000
346,PIURA,MORROPON,MORROPON,FRANCO BAJO,-5.17355,-80.047805,67,226,1000
347,PIURA,PIURA,LA UNION,LA ESCOLASTICA,-5.401281,-80.706803,55,223,1000
348,PIURA,PIURA,LA ARENA,ALTOS DE LOS MECHATOS,-5.315071,-80.708232,50,222,1000
349,PIURA,MORROPON,CHULUCANAS,ALTO SAN MIGUEL,-5.097402,-80.249567,48,220,1000
350,PIURA,MORROPON,LA MATANZA,CRUZ BLANCA,-5.201357,-80.133315,50,217,1000
351,PIURA,PIURA,TAMBO GRANDE,TEJEDORES 96,-4.7569,-80.24584,71,216,1000
352,PIURA,SULLANA,SULLANA,NUEVO PROGRESO,-5.003852,-80.697613,59,216,1000
353,PIURA,PIURA,TAMBO GRANDE,MANCO CAPAC,-4.91101,-80.236606,58,215,1000
354,PIURA,AYABACA,FRIAS,MEJICO,-4.878705,-79.882942,54,212,1000
355,PIURA,HUANCABAMBA,LALAQUIZ,EL PAPAYO,-5.204921,-79.650307,89,212,1000
356,PIURA,MORROPON,MORROPON,CHARANAL ALTO,-5.110442,-80.05343,72,211,1000
357,PIURA,MORROPON,CHULUCANAS,SAN JOSE (KM.41),-5.148928,-80.264147,60,209,1000
358,PIURA,MORROPON,SALITRAL,ALGARROBAL,-5.34439,-79.822975,63,209,1000
359,PIURA,MORROPON,YAMANGO,COCA,-5.192908,-79.838487,61,209,1000
360,PIURA,HUANCABAMBA,HUARMACA,TOCTO,-5.793263,-79.696367,47,208,1000
361,PIURA,PIURA,TAMBO GRANDE,SEÑOR DE LOS MILAGROS,-4.910255,-80.426008,51,207,1000
362,PIURA,MORROPON,MORROPON,EL CHORRO,-5.187178,-79.95422,60,204,1000
363,PIURA,MORROPON,SALITRAL,MAMAYACO,-5.494362,-79.712317,54,204,1000
364,PIURA,PIURA,TAMBO GRANDE,SANTA CATALINA,-4.801249,-80.253591,54,199,1000
365,PIURA,MORROPON,MORROPON,FRANCO ALTO,-5.168662,-80.026475,66,198,1000
366,PIURA,MORROPON,SALITRAL,TORTOLA,-5.322898,-79.84033,61,198,1000
367,PIURA,MORROPON,LA MATANZA,KM 65,-5.242157,-80.113013,53,195,1000
368,PIURA,PIURA,TAMBO GRANDE,SAN PABLO,-4.87317,-80.319747,49,192,1000
369,PIURA,HUANCABAMBA,HUARMACA,JUAN VELASCO,-5.577615,-79.521957,60,191,1000
370,PIURA,PIURA,PIURA,LAS MERCEDES,-5.110424,-80.708604,66,190,1000
371,PIURA,MORROPON,SAN JUAN DE BIGOTE,DOTOR,-5.326132,-79.718188,66,188,1000
372,PIURA,PIURA,LAS LOMAS,LA CAIDA DE YUSCAY,-4.724125,-80.27244,57,187,1000
373,PIURA,MORROPON,CHULUCANAS,HUAPALAS ZONA SAGRADO CORAZON DE JESUS,-5.119718,-80.196291,56,187,1000
374,PIURA,PIURA,LAS LOMAS,CENTRO SERVICIOS PARTIDOR,-4.73188,-80.281508,45,186,1000
375,PIURA,MORROPON,MORROPON,BOCA NEGRA,-5.182082,-79.942987,55,186,1000
376,PIURA,TALARA,PARIÑAS,LA CAMPANA,-4.56359,-81.21433,23,185,1000
377,PIURA,AYABACA,PAIMAS,TOMAPAMPA DE JAMBUR,-4.618538,-80.002523,47,183,1000
378,PIURA,MORROPON,SAN JUAN DE BIGOTE,CARDAL,-5.3174,-79.706328,64,181,1000
379,PIURA,SULLANA,SULLANA,SAN JUAN DE LOS RANCHOS,-4.918937,-80.641809,49,176,1000
380,PIURA,MORROPON,CHULUCANAS,NUEVO PROGRESO,-5.118822,-80.072452,48,172,1000
381,PIURA,SULLANA,SULLANA,MONTENEGRO,-4.862304,-80.632599,46,171,1000
382,PIURA,PIURA,LAS LOMAS,FRANCISCO BOLOGNESI BAJO (MONTE BORRACHO),-4.684502,-80.257593,43,166,1000
383,PIURA,PIURA,PIURA,COSCOMBA,-5.214197,-80.643562,41,163,1000
384,PIURA,SECHURA,SECHURA,YAPATO,-5.489201,-80.813753,44,163,1000
385,PIURA,HUANCABAMBA,HUARMACA,PAMPA LARGA,-5.669603,-79.704058,47,162,1000
386,PIURA,PIURA,LA UNION,SAN MARTIN DE LETIRA,-5.34525,-80.780414,39,161,1000
387,PIURA,HUANCABAMBA,HUARMACA,CHIGNIA BAJA,-5.570803,-79.704295,51,161,1000
388,PIURA,PIURA,TAMBO GRANDE,SENOR CAUTIVO,-4.93611,-80.275037,47,159,1000
389,PIURA,SECHURA,CRISTO NOS VALGA,NUEVO CHUPER,-5.497937,-80.747195,39,154,1000
390,PIURA,SULLANA,SULLANA,MARAN,-4.759462,-80.544083,39,153,1000
391,PIURA,PIURA,LAS LOMAS,LAS MERCEDES,-4.738187,-80.281793,37,152,1000
392,PIURA,HUANCABAMBA,HUARMACA,HUALCAS I,-5.511608,-79.706457,56,151,1000
393,PIURA,PIURA,TAMBO GRANDE,MONTEVERDE ALTO,-4.920137,-80.195551,41,149,1000
394,PIURA,PIURA,TAMBO GRANDE,SAN FRANCISCO,-4.810992,-80.247463,55,144,1000
395,PIURA,HUANCABAMBA,LALAQUIZ,MARAY CHICO,-5.18951,-79.687567,50,142,1000
396,PIURA,PIURA,CASTILLA,LOS PULACHE,-5.157197,-80.492874,30,140,1000
397,PIURA,HUANCABAMBA,HUARMACA,SAN MIGUEL DE SUCCHUPAMPA,-5.587363,-79.527015,39,140,1000
398,PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,HUACAS BAJA,-5.437803,-79.75332,41,140,1000
399,PIURA,PIURA,CASTILLA,SAN VICENTE,-5.018173,-80.592002,37,139,1000
400,PIURA,HUANCABAMBA,CANCHAQUE,SAN MARTIN DE PAJONAL,-5.272403,-79.675403,43,139,1000
401,PIURA,MORROPON,MORROPON,EL PORVENIR,-5.127157,-80.048512,40,138,1000
402,PIURA,SECHURA,SECHURA,LAS DELICIAS,-5.723405,-80.852834,46,136,1000
403,PIURA,SULLANA,SULLANA,PUEBLO NUEVO,-4.964448,-80.650832,30,133,1000
404,PIURA,SECHURA,BERNAL,POZO OSCURO ANTIGUO,-5.45938,-80.64794,40,132,1000
405,PIURA,AYABACA,PAIMAS,JAMBUR,-4.619872,-79.933542,37,131,1000
406,PIURA,SECHURA,BERNAL,NUEVO VEGA DEL CHICO,-5.441738,-80.727888,39,130,1000
407,PIURA,PIURA,TAMBO GRANDE,PALO PARADO,-4.922563,-80.278493,35,129,1000
408,PIURA,HUANCABAMBA,HUARMACA,HUALCAS II,-5.518667,-79.70976,45,128,1000
409,PIURA,PIURA,TAMBO GRANDE,EL REFUGIO,-4.934362,-80.288547,32,127,1000
410,PIURA,HUANCABAMBA,HUARMACA,OVERAL,-5.935774,-79.569913,36,127,1000
411,PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,CHAMELICO,-5.467168,-79.602028,38,127,1000
412,PIURA,SULLANA,SULLANA,CANAL MOCHO LAS MERCEDES,-4.996075,-80.687694,35,127,1000
413,PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,PIEDRA AZUL,-5.425217,-79.693965,45,125,1000
414,PIURA,AYABACA,SUYO,PUEBLO NUEVO,-4.517717,-79.983183,36,122,1000
415,PIURA,HUANCABAMBA,HUARMACA,LOS ALGARROBOS,-5.674943,-79.723665,36,122,1000
416,PIURA,MORROPON,CHULUCANAS,HUALTACAL,-5.09874,-80.04387,36,122,1000
417,PIURA,MORROPON,CHULUCANAS,MOGOTE,-5.107926,-80.238471,26,122,1000
418,PIURA,MORROPON,LA MATANZA,MONTE AZUL,-5.31327,-80.054642,34,122,1000
419,PIURA,SULLANA,SULLANA,MIRAFLORES,-4.917824,-80.637702,29,122,1000
420,PIURA,PIURA,TAMBO GRANDE,JUAN VELAZCO ALVARADO - SECTOR 9.6,-4.788988,-80.226972,35,121,1000
421,PIURA,HUANCABAMBA,HUARMACA,YAMALAN,-5.581389,-79.524151,37,121,1000
422,PIURA,HUANCABAMBA,HUARMACA,YUMBE,-5.578337,-79.522335,20,121,1000
423,PIURA,MORROPON,LA MATANZA,HUALTACO,-5.459222,-79.991778,34,121,1000
424,PIURA,PIURA,TAMBO GRANDE,LAS SALINAS,-4.910992,-80.191752,28,119,1000
425,PIURA,SULLANA,SULLANA,SAN JUAN DE LOS RANCHOS I,-4.919406,-80.639039,34,119,1000
426,PIURA,HUANCABAMBA,HUARMACA,FAICALITO,-5.50917,-79.692818,30,118,1000
427,PIURA,MORROPON,SAN JUAN DE BIGOTE,MANZANARES,-5.313908,-79.760628,35,117,1000
428,PIURA,PAITA,VICHAYAL,LA BOCANA NUEVA,-4.887952,-81.146368,32,117,1000
429,PIURA,PIURA,LA ARENA,OSWALDO SEMINARIO,-5.30712,-80.71338,40,115,1000
430,PIURA,SULLANA,LANCONES,POECHOS PELADOS,-4.68288,-80.526945,35,115,1000
431,PIURA,MORROPON,LA MATANZA,KM 66,-5.252452,-80.111555,28,113,1000
432,PIURA,PIURA,TAMBO GRANDE,EL PALTO MALINGAS,-4.962505,-80.264902,32,112,1000
433,PIURA,MORROPON,LA MATANZA,SANTA TERESITA,-5.190143,-80.108383,32,112,1000
434,PIURA,MORROPON,MORROPON,PAMPA HACIENDA,-5.20349,-79.956562,37,112,1000
435,PIURA,SULLANA,MARCAVELICA,SAN ROLANDO,-4.840588,-80.822837,30,112,1000
436,PIURA,PAITA,VICHAYAL,SAN LUIS,-4.878327,-81.117053,31,111,1000
437,PIURA,SULLANA,LANCONES,AGUAS DE NAVARRO (MONTECILLO),-4.684775,-80.455607,32,110,1000
438,PIURA,MORROPON,BUENOS AIRES,LA TOMA,-5.219395,-80.003277,28,108,1000
439,PIURA,SECHURA,VICE,SANTA ROSA DE SATUYO,-5.436823,-80.782102,24,108,1000
440,PIURA,HUANCABAMBA,CANCHAQUE,SANTA ROSA,-5.382085,-79.61906,40,107,1000
441,PIURA,HUANCABAMBA,LALAQUIZ,CARAVELI,-5.225538,-79.656513,36,106,1000
442,PIURA,MORROPON,MORROPON,POLVAZAL,-5.212242,-79.980775,31,106,1000
443,PIURA,PIURA,LAS LOMAS,EL PARTIDOR,-4.734097,-80.276462,35,102,1000
444,PIURA,PIURA,TAMBO GRANDE,LEONCIO PRADO,-4.870145,-80.22295,27,94,100
445,PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,AFILADERA,-5.403063,-79.624582,24,93,100
446,PIURA,SECHURA,BERNAL,CORDILLERA,-5.453313,-80.648072,28,93,100
447,PIURA,PIURA,PIURA,JUAN VELASCO,-5.032257,-80.700091,31,90,100
448,PIURA,PIURA,TAMBO GRANDE,EL MANGO MALINGAS,-4.947926,-80.245573,22,90,100
449,PIURA,SULLANA,MARCAVELICA,LA SEGUNDA,-4.856248,-80.747865,22,90,100
450,PIURA,HUANCABAMBA,CANCHAQUE,YUMBE,-5.37837,-79.594532,29,89,100
451,PIURA,SULLANA,SULLANA,MEJIA,-4.938229,-80.649889,27,89,100
452,PIURA,SECHURA,SECHURA,TRES CRUCES,-5.89754,-80.287018,21,89,100
453,PIURA,SECHURA,BELLAVISTA DE LA UNION,ALTO DE LOS SANTIAGOS,-5.425052,-80.73968,24,88,100
454,PIURA,PIURA,CASTILLA,LAS MERCEDES,-5.147352,-80.462303,23,87,100
455,PIURA,PIURA,LA ARENA,SAN LUIS,-5.340477,-80.716073,19,86,100
456,PIURA,MORROPON,SAN JUAN DE BIGOTE,BADO DE GARZAS,-5.312087,-79.754148,34,85,100
457,PIURA,SULLANA,SULLANA,NUEVA ESPERANZA,-4.876287,-80.668877,23,85,100
458,PIURA,HUANCABAMBA,LALAQUIZ,CRUZ ALTA,-5.167002,-79.656313,24,83,100
459,PIURA,PAITA,COLAN,PUERTO PIZARRO,-4.91071,-81.097483,21,82,100
460,PIURA,SULLANA,SULLANA,SAN VICENTE CIENEGUILLO NORTE,-4.897998,-80.629093,17,82,100
461,PIURA,AYABACA,FRIAS,EL PROGRESO,-4.972455,-79.831318,19,81,100
462,PIURA,SECHURA,SECHURA,BELIZARIO,-5.833249,-80.435008,25,80,100
463,PIURA,PIURA,CASTILLA,SECTOR CHOCAN,-5.144198,-80.439938,24,79,100
464,PIURA,PIURA,LAS LOMAS,SEÑOR CAUTIVO,-4.69603,-80.291295,20,79,100
465,PIURA,MORROPON,LA MATANZA,BARRIOS ALTOS,-5.342662,-80.062037,25,78,100
466,PIURA,SECHURA,SECHURA,NUEVA ESPERANZA,-5.814583,-80.058261,18,77,100
467,PIURA,SECHURA,CRISTO NOS VALGA,LOS JARDINES,-5.540213,-80.587345,20,77,100
468,PIURA,MORROPON,BUENOS AIRES,MORROPONCITO,-5.311238,-79.921945,27,75,100
469,PIURA,MORROPON,LA MATANZA,EL TONGO,-5.243475,-80.093585,22,75,100
470,PIURA,PIURA,LAS LOMAS,PICHONES CENTRO,-4.686658,-80.311368,27,72,100
471,PIURA,MORROPON,MORROPON,EL CEREZO,-5.156598,-79.982332,23,72,100
472,PIURA,SULLANA,SULLANA,LAS CHAVELAS,-4.959912,-80.65553,23,71,100
473,PIURA,HUANCABAMBA,LALAQUIZ,TUNAL ALTO (ANEXO),-5.205209,-79.67404,13,70,100
474,PIURA,SULLANA,MARCAVELICA,EL YUCAL,-4.820172,-80.72382,20,69,100
475,PIURA,PIURA,PIURA,SAN SEBASTIAN,-5.033577,-80.700273,22,67,100
476,PIURA,MORROPON,LA MATANZA,COLPAS,-5.370398,-80.020822,20,66,100
477,PIURA,PAITA,AMOTAPE,NUEVO SAN FRANCISCO,-4.844893,-81.015112,17,66,100
478,PIURA,PIURA,CATACAOS,PUEBLO NUEVO,-5.465307,-80.22401,17,63,100
479,PIURA,SULLANA,SULLANA,PARKINSONIA,-4.954866,-80.632941,17,62,100
480,PIURA,PIURA,VEINTISEIS DE OCTUBRE	,SEÑOR CAUTIVO DE AYABACA,-5.148057,-80.694498,37,61,100
481,PIURA,SECHURA,BELLAVISTA DE LA UNION,SOLEDAD,-5.422127,-80.761338,21,61,100
482,PIURA,PIURA,LA UNION,SEÑOR DE LOS MILAGROS,-5.345333,-80.775543,16,60,100
483,PIURA,PIURA,TAMBO GRANDE,EL LIMON MALINGAS,-4.960733,-80.2537,13,60,100
484,PIURA,HUANCABAMBA,HUARMACA,LA RAMADA,-5.643678,-79.380022,15,56,100
485,PIURA,MORROPON,CHULUCANAS,VEGA HONDA,-5.287735,-80.222647,13,56,100
486,PIURA,MORROPON,YAMANGO,NUEVO PROGRESO,-5.1797,-79.880883,22,55,100
487,PIURA,MORROPON,SAN JUAN DE BIGOTE,NUEVA ESPERANZA,-5.335592,-79.717147,18,53,100
488,PIURA,SULLANA,SULLANA,SANTA ROSA CIENEGUILLO NORTE,-4.896071,-80.645312,12,53,100
489,PIURA,AYABACA,SUYO,SAN JOAQUIN,-4.560007,-80.06812,20,52,100
490,PIURA,MORROPON,CHULUCANAS,SAN JOSE DE PAVITAS(KM-50),-5.179336,-80.182164,18,51,100
491,PIURA,PIURA,EL TALLAN,PIEDRAL ANTIGUO,-5.443281,-80.642172,11,50,100
492,PIURA,SECHURA,SECHURA,PAMPA DE LORO,-5.501372,-80.78963,17,50,100
493,PIURA,SECHURA,SECHURA,EL BARCO,-5.883679,-80.391415,12,49,100
494,PIURA,PIURA,LAS LOMAS,VILLA MILITAR,-4.660002,-80.213597,0,48,100
495,PIURA,HUANCABAMBA,HUARMACA,POLVASAL,-5.641183,-79.382088,13,47,100
496,PIURA,MORROPON,SANTA CATALINA DE MOSSA,LA LIBERTAD,-5.160777,-79.93855,7,46,100
497,PIURA,MORROPON,LA MATANZA,LAS VILLEGAS (NORIA VILLEGAS),-5.337485,-80.213925,13,45,100
498,PIURA,MORROPON,LA MATANZA,EL PROGRESO,-5.351477,-80.07145,13,45,100
499,PIURA,SULLANA,MIGUEL CHECA,LUCAS CUTIVALU,-5.136995,-80.825985,33,45,100
500,PIURA,SECHURA,BERNAL,SANTA FILOMENA,-5.442727,-80.729045,18,45,100
501,PIURA,SECHURA,SECHURA,EL SAUCE,-5.850466,-80.275436,11,44,100
502,PIURA,PIURA,PIURA,SAN FRANCISCO DE ASIS,-5.103806,-80.705372,23,41,100
503,PIURA,HUANCABAMBA,LALAQUIZ,LA TUNA,-5.210937,-79.678312,13,41,100
504,PIURA,SULLANA,MIGUEL CHECA,LA CAPILLA,-4.902047,-80.729585,9,41,100
505,PIURA,SULLANA,MIGUEL CHECA,NUEVA ESPERANZA,-4.912402,-80.797567,11,40,100
506,PIURA,SECHURA,CRISTO NOS VALGA,SAN RAMON TIZAL,-5.526693,-80.65942,1,40,100
507,PIURA,SULLANA,MARCAVELICA,CAÑAS,-4.682182,-80.754992,12,39,100
508,PIURA,PAITA,VICHAYAL,LAS VALENCIAS,-4.869475,-81.094545,15,38,100
509,PIURA,AYABACA,PAIMAS,TOMAPAMPA DEL QUIROZ,-4.600905,-80.05176,9,37,100
510,PIURA,HUANCABAMBA,HUARMACA,LALO PAMPA,-5.829737,-79.39682,9,37,100
511,PIURA,MORROPON,LA MATANZA,CHANCHAPE (TONGO ALTO),-5.281735,-80.068307,11,36,100
512,PIURA,TALARA,LA BREA,LA BREA,-4.677583,-81.100038,14,36,100
513,PIURA,MORROPON,LA MATANZA,HISPON,-5.271095,-80.122408,10,35,100
514,PIURA,MORROPON,MORROPON,RINCONADA ZAPOTAL,-5.17264,-79.98834,8,33,100
515,PIURA,PIURA,TAMBO GRANDE,BONAPIRA,-4.950203,-80.330315,9,32,100
516,PIURA,HUANCABAMBA,HUARMACA,EL TRAPICHE,-5.677587,-79.723096,6,32,100
517,PIURA,SECHURA,SECHURA,LOS POCITOS,-5.891841,-80.222606,5,32,100
518,PIURA,SECHURA,CRISTO NOS VALGA,SAN RAMON,-5.565327,-80.582613,9,32,100
519,PIURA,MORROPON,CHULUCANAS,BODEGAS DE SANCOR,-5.008355,-80.19865,10,28,100
520,PIURA,MORROPON,MORROPON,CHECO ALTO,-5.106618,-80.049355,10,28,100
521,PIURA,PIURA,TAMBO GRANDE,SAN PABLO,-4.87409,-80.53277,8,27,100
522,PIURA,SECHURA,SECHURA,SAN PABLO,-5.856263,-80.412627,10,27,100
523,PIURA,SECHURA,SECHURA,LA ANGOSTURA,-5.921995,-80.299162,9,26,100
524,PIURA,PIURA,LA UNION,EL BENDITO,-5.400472,-80.79134,11,25,100
525,PIURA,HUANCABAMBA,HUARMACA,COLOMBIA,-5.789653,-79.698325,5,23,100
526,PIURA,MORROPON,LA MATANZA,POTRERILLO,-5.439325,-80.026002,10,23,100
527,PIURA,SECHURA,SECHURA,SOMBRERO VERDE,-5.815937,-80.354142,5,23,100
528,PIURA,PAITA,VICHAYAL,VISTA FLORIDA,-4.851417,-81.047173,7,22,100
529,PIURA,SULLANA,SALITRAL,EL CORTIJO,-4.846277,-80.67056,4,22,100
